game,round,n,name,score,double
6218,1,16,Seth,200,FALSE
6218,1,17,Susie,600,FALSE
6218,1,18,Eric,400,FALSE
6218,1,19,Eric,600,FALSE
6218,1,20,Susie,800,FALSE
6218,1,20,Seth,-800,FALSE
6218,1,21,Eric,1000,FALSE
6218,1,22,Eric,200,FALSE
6218,1,23,Susie,400,FALSE
6218,1,24,Eric,800,FALSE
6218,1,25,Eric,600,FALSE
6218,1,26,Seth,800,FALSE
6218,1,27,Seth,1000,FALSE
6218,1,28,Susie,1000,FALSE
6218,1,29,Eric,800,FALSE
6218,1,30,Eric,1000,FALSE
6218,2,31,Seth,400,FALSE
6218,2,32,Seth,800,FALSE
6218,2,34,Eric,-1600,FALSE
6218,2,35,Eric,400,FALSE
6218,2,36,Susie,400,FALSE
6218,2,37,Seth,800,FALSE
6218,2,38,Seth,1200,FALSE
6218,2,39,Seth,3000,TRUE
6218,2,40,Susie,2000,FALSE
6218,2,41,Eric,800,FALSE
6218,2,42,Eric,1200,FALSE
6218,2,43,Eric,400,FALSE
6218,2,44,Seth,800,FALSE
6218,2,45,Eric,2000,FALSE
6218,2,46,Eric,1600,FALSE
6218,2,47,Eric,2000,FALSE
6218,2,48,Seth,400,FALSE
6218,2,49,Susie,1200,FALSE
6218,2,50,Eric,1600,FALSE
6218,2,51,Susie,2000,FALSE
6218,2,52,Eric,800,FALSE
6218,2,53,Seth,1200,FALSE
6218,2,54,Eric,1600,FALSE
6218,2,55,Eric,2000,FALSE
6218,2,56,Seth,400,FALSE
6218,2,57,Seth,5000,TRUE
6218,2,58,Eric,2000,FALSE
6218,2,59,Seth,800,FALSE
6218,2,60,Eric,1200,FALSE
6218,3,61,Eric,-10000,FALSE
6218,3,61,Susie,-6000,FALSE
6218,3,61,Seth,-16999,FALSE
6219,1,1,Eric,200,FALSE
6219,1,2,Mitch,400,FALSE
6219,1,3,Eric,600,FALSE
6219,1,4,Alex,800,FALSE
6219,1,5,Eric,1000,FALSE
6219,1,6,Mitch,400,FALSE
6219,1,7,Eric,800,FALSE
6219,1,8,Eric,600,FALSE
6219,1,9,Mitch,1000,FALSE
6219,1,10,Alex,200,FALSE
6219,1,11,Alex,200,FALSE
6219,1,12,Mitch,400,FALSE
6219,1,13,Mitch,-2200,TRUE
6219,1,14,Mitch,1000,FALSE
6219,1,15,Eric,200,FALSE
6219,1,16,Eric,600,FALSE
6219,1,17,Mitch,800,FALSE
6219,1,18,Alex,-1000,FALSE
6219,1,19,Mitch,400,FALSE
6219,1,20,Alex,600,FALSE
6219,1,21,Mitch,800,FALSE
6219,1,22,Eric,1000,FALSE
6219,1,23,Mitch,200,FALSE
6219,1,24,Alex,200,FALSE
6219,1,25,Mitch,400,FALSE
6219,1,26,Mitch,600,FALSE
6219,1,27,Alex,400,FALSE
6219,1,28,Eric,1000,FALSE
6219,1,29,Mitch,600,FALSE
6219,1,30,Alex,800,FALSE
6219,2,31,Eric,400,FALSE
6219,2,32,Alex,400,FALSE
6219,2,33,Mitch,800,FALSE
6219,2,34,Mitch,1200,FALSE
6219,2,35,Eric,1600,FALSE
6219,2,36,Mitch,1200,FALSE
6219,2,38,Mitch,1600,FALSE
6219,2,39,Eric,2000,FALSE
6219,2,40,Eric,-800,FALSE
6219,2,40,Mitch,-800,FALSE
6219,2,41,Eric,-2800,TRUE
6219,2,42,Eric,1600,FALSE
6219,2,43,Eric,2000,FALSE
6219,2,44,Eric,400,FALSE
6219,2,45,Mitch,800,FALSE
6219,2,46,Mitch,1600,FALSE
6219,2,47,Eric,-1200,FALSE
6219,2,47,Mitch,1200,FALSE
6219,2,48,Mitch,-2000,FALSE
6219,2,49,Eric,1600,FALSE
6219,2,50,Mitch,800,FALSE
6219,2,51,Eric,-1200,FALSE
6219,2,52,Mitch,2000,FALSE
6219,2,53,Mitch,800,FALSE
6219,2,54,Eric,400,FALSE
6219,2,55,Mitch,400,FALSE
6219,2,57,Eric,1600,FALSE
6219,2,58,Eric,400,FALSE
6219,2,59,Eric,800,FALSE
6219,2,60,Eric,-1700,TRUE
6219,3,61,Eric,3301,FALSE
6219,3,61,Alex,-600,FALSE
6219,3,61,Mitch,-9000,FALSE
6220,1,1,Eric,200,FALSE
6220,1,2,Amanda,400,FALSE
6220,1,3,Mark,200,FALSE
6220,1,4,Eric,200,FALSE
6220,1,5,Eric,600,FALSE
6220,1,6,Eric,800,FALSE
6220,1,7,Mark,600,FALSE
6220,1,8,Mark,-400,FALSE
6220,1,9,Eric,400,FALSE
6220,1,10,Eric,600,FALSE
6220,1,11,Eric,800,FALSE
6220,1,12,Eric,1000,FALSE
6220,1,13,Eric,200,FALSE
6220,1,14,Mark,400,FALSE
6220,1,15,Eric,600,FALSE
6220,1,16,Amanda,400,FALSE
6220,1,17,Eric,600,FALSE
6220,1,18,Amanda,800,FALSE
6220,1,19,Eric,1000,FALSE
6220,1,20,Eric,2500,TRUE
6220,1,21,Amanda,200,FALSE
6220,1,22,Eric,-200,FALSE
6220,1,22,Mark,-200,FALSE
6220,1,23,Eric,400,FALSE
6220,1,24,Amanda,600,FALSE
6220,1,25,Eric,800,FALSE
6220,1,26,Eric,800,FALSE
6220,1,27,Mark,-400,FALSE
6220,1,28,Amanda,1000,FALSE
6220,1,29,Eric,-1000,FALSE
6220,2,30,Eric,400,FALSE
6220,2,31,Mark,400,FALSE
6220,2,32,Eric,800,FALSE
6220,2,33,Eric,1200,FALSE
6220,2,34,Amanda,800,FALSE
6220,2,35,Mark,1200,FALSE
6220,2,36,Mark,2000,TRUE
6220,2,37,Eric,2000,FALSE
6220,2,38,Eric,1200,FALSE
6220,2,39,Eric,-1600,FALSE
6220,2,40,Mark,2000,FALSE
6220,2,41,Mark,400,FALSE
6220,2,42,Amanda,800,FALSE
6220,2,43,Mark,1600,FALSE
6220,2,44,Amanda,2000,FALSE
6220,2,46,Eric,400,FALSE
6220,2,47,Eric,800,FALSE
6220,2,48,Amanda,1200,FALSE
6220,2,49,Amanda,1600,FALSE
6220,2,50,Eric,2000,FALSE
6220,2,51,Eric,400,FALSE
6220,2,51,Mark,-400,FALSE
6220,2,52,Eric,800,FALSE
6220,2,53,Amanda,1200,FALSE
6220,2,54,Amanda,3000,TRUE
6220,2,55,Mark,-2000,FALSE
6220,2,56,Mark,800,FALSE
6220,2,57,Amanda,1200,FALSE
6220,2,58,Eric,1600,FALSE
6220,2,59,Amanda,2000,FALSE
6220,3,60,Eric,-14101,FALSE
6220,3,60,Amanda,-4000,FALSE
6220,3,60,Mark,-200,FALSE
6221,1,1,Rachel,200,FALSE
6221,1,2,Amanda,400,FALSE
6221,1,2,Doug,400,FALSE
6221,1,3,Doug,-200,FALSE
6221,1,4,Amanda,800,FALSE
6221,1,5,Amanda,1000,FALSE
6221,1,6,Doug,200,FALSE
6221,1,7,Doug,200,FALSE
6221,1,9,Doug,600,FALSE
6221,1,10,Rachel,800,FALSE
6221,1,11,Amanda,1000,FALSE
6221,1,12,Rachel,200,FALSE
6221,1,15,Rachel,800,FALSE
6221,1,16,Rachel,1000,FALSE
6221,1,17,Rachel,200,FALSE
6221,1,18,Doug,400,FALSE
6221,1,19,Amanda,600,FALSE
6221,1,19,Doug,-600,FALSE
6221,1,20,Doug,200,FALSE
6221,1,21,Amanda,400,FALSE
6221,1,22,Rachel,800,FALSE
6221,1,23,Rachel,2000,TRUE
6221,1,25,Amanda,600,FALSE
6221,1,26,Amanda,1000,FALSE
6221,1,27,Rachel,400,FALSE
6221,1,27,Doug,-400,FALSE
6221,1,29,Amanda,800,FALSE
6221,2,30,Doug,400,FALSE
6221,2,32,Doug,1200,TRUE
6221,2,33,Doug,1600,FALSE
6221,2,34,Amanda,2000,FALSE
6221,2,35,Doug,400,FALSE
6221,2,36,Doug,800,FALSE
6221,2,37,Rachel,1200,FALSE
6221,2,39,Amanda,-2000,FALSE
6221,2,40,Doug,1200,FALSE
6221,2,41,Amanda,1600,FALSE
6221,2,42,Doug,400,FALSE
6221,2,43,Amanda,800,FALSE
6221,2,44,Rachel,2000,FALSE
6221,2,45,Amanda,400,FALSE
6221,2,46,Amanda,800,FALSE
6221,2,47,Amanda,1200,FALSE
6221,2,48,Rachel,-1600,FALSE
6221,2,50,Doug,400,FALSE
6221,2,51,Doug,800,FALSE
6221,2,53,Doug,-1600,FALSE
6221,2,54,Doug,1600,TRUE
6221,2,55,Doug,400,FALSE
6221,2,56,Rachel,-800,FALSE
6221,2,56,Doug,800,FALSE
6221,2,57,Rachel,1200,FALSE
6221,2,59,Amanda,2000,FALSE
6221,3,60,Amanda,-5001,FALSE
6221,3,60,Doug,-7601,FALSE
6222,1,1,Dana,200,FALSE
6222,1,2,Dana,400,FALSE
6222,1,3,Rachel,600,FALSE
6222,1,4,Matt,800,FALSE
6222,1,5,Rachel,1000,FALSE
6222,1,6,Matt,200,FALSE
6222,1,7,Dana,400,FALSE
6222,1,8,Matt,600,FALSE
6222,1,9,Dana,800,FALSE
6222,1,10,Matt,1000,FALSE
6222,1,10,Dana,-1000,FALSE
6222,1,11,Dana,200,FALSE
6222,1,12,Matt,400,FALSE
6222,1,13,Matt,1400,TRUE
6222,1,14,Dana,800,FALSE
6222,1,15,Matt,1000,FALSE
6222,1,16,Rachel,-200,FALSE
6222,1,16,Matt,200,FALSE
6222,1,17,Rachel,400,FALSE
6222,1,18,Matt,600,FALSE
6222,1,19,Rachel,800,FALSE
6222,1,20,Rachel,1000,FALSE
6222,1,21,Dana,200,FALSE
6222,1,22,Matt,400,FALSE
6222,1,23,Matt,600,FALSE
6222,1,24,Matt,800,FALSE
6222,1,24,Dana,-800,FALSE
6222,1,25,Dana,1000,FALSE
6222,1,26,Dana,200,FALSE
6222,1,27,Matt,400,FALSE
6222,1,28,Dana,1000,FALSE
6222,2,30,Matt,400,FALSE
6222,2,31,Rachel,800,FALSE
6222,2,32,Dana,1200,FALSE
6222,2,33,Dana,1600,FALSE
6222,2,34,Matt,2000,FALSE
6222,2,35,Matt,1200,FALSE
6222,2,36,Rachel,1600,FALSE
6222,2,37,Rachel,-2000,TRUE
6222,2,38,Rachel,800,FALSE
6222,2,39,Rachel,400,FALSE
6222,2,40,Dana,400,FALSE
6222,2,41,Dana,1800,TRUE
6222,2,42,Matt,1200,FALSE
6222,2,43,Dana,1600,FALSE
6222,2,45,Dana,400,FALSE
6222,2,46,Matt,800,FALSE
6222,2,48,Rachel,2000,FALSE
6222,2,49,Dana,1600,FALSE
6222,2,50,Dana,400,FALSE
6222,2,51,Dana,800,FALSE
6222,2,52,Dana,1200,FALSE
6222,2,53,Rachel,-1600,FALSE
6222,2,53,Matt,-1600,FALSE
6222,2,55,Rachel,400,FALSE
6222,2,56,Rachel,800,FALSE
6222,2,56,Matt,-800,FALSE
6222,2,57,Rachel,1200,FALSE
6222,2,58,Matt,1600,FALSE
6222,2,59,Rachel,2000,FALSE
6222,3,60,Rachel,-4400,FALSE
6222,3,60,Matt,10799,FALSE
6222,3,60,Dana,12001,FALSE
6229,1,1,Team Buzzy,800,FALSE
6229,1,2,Team Austin,800,FALSE
6229,1,4,Team Colby,600,FALSE
6229,1,4,Team Austin,-600,FALSE
6229,1,5,Team Colby,800,FALSE
6229,1,6,Team Buzzy,1000,FALSE
6229,1,7,Team Austin,800,FALSE
6229,1,8,Team Austin,1000,FALSE
6229,1,9,Team Colby,600,FALSE
6229,1,10,Team Austin,800,FALSE
6229,1,11,Team Colby,600,FALSE
6229,1,12,Team Buzzy,800,FALSE
6229,1,13,Team Buzzy,2600,TRUE
6229,1,14,Team Buzzy,200,FALSE
6229,1,15,Team Buzzy,1000,FALSE
6229,1,16,Team Austin,600,FALSE
6229,1,17,Team Austin,1000,FALSE
6229,1,19,Team Buzzy,600,FALSE
6229,1,20,Team Buzzy,400,FALSE
6229,1,21,Team Austin,400,FALSE
6229,1,22,Team Buzzy,400,FALSE
6229,1,22,Team Colby,-400,FALSE
6229,1,23,Team Buzzy,200,FALSE
6229,1,24,Team Austin,400,FALSE
6229,1,25,Team Colby,400,FALSE
6229,1,26,Team Buzzy,200,FALSE
6229,1,27,Team Austin,200,FALSE
6229,1,28,Team Buzzy,400,FALSE
6229,1,29,Team Austin,200,FALSE
6229,1,30,Team Buzzy,200,FALSE
6229,2,31,Team Colby,2600,TRUE
6229,2,32,Team Colby,1200,FALSE
6229,2,34,Team Austin,1600,FALSE
6229,2,35,Team Austin,1600,FALSE
6229,2,36,Team Austin,1600,FALSE
6229,2,38,Team Austin,800,FALSE
6229,2,39,Team Austin,1600,FALSE
6229,2,40,Team Buzzy,-1200,FALSE
6229,2,40,Team Colby,1200,FALSE
6229,2,41,Team Colby,2000,FALSE
6229,2,42,Team Colby,4000,TRUE
6229,2,43,Team Buzzy,400,FALSE
6229,2,44,Team Buzzy,2000,FALSE
6229,2,45,Team Buzzy,2000,FALSE
6229,2,46,Team Colby,2000,FALSE
6229,2,47,Team Austin,1200,FALSE
6229,2,48,Team Colby,2000,FALSE
6229,2,49,Team Buzzy,800,FALSE
6229,2,50,Team Austin,1200,FALSE
6229,2,51,Team Buzzy,2000,FALSE
6229,2,52,Team Colby,800,FALSE
6229,2,53,Team Buzzy,400,FALSE
6229,2,54,Team Colby,800,FALSE
6229,2,55,Team Colby,400,FALSE
6229,2,55,Team Austin,-400,FALSE
6229,2,56,Team Buzzy,400,FALSE
6229,2,57,Team Buzzy,800,FALSE
6229,2,58,Team Austin,400,FALSE
6229,2,59,Team Buzzy,800,FALSE
6229,2,60,Team Austin,400,FALSE
6229,3,61,Team Buzzy,-17200,FALSE
6229,3,61,Team Colby,-12000,FALSE
6229,3,61,Team Austin,-10400,FALSE
6231,1,1,Team Ken,600,FALSE
6231,1,1,Team Colby,600,FALSE
6231,1,2,Team Ken,800,FALSE
6231,1,3,Team Brad,1000,FALSE
6231,1,4,Team Brad,1000,TRUE
6231,1,5,Team Ken,200,FALSE
6231,1,6,Team Ken,400,FALSE
6231,1,7,Team Ken,800,FALSE
6231,1,8,Team Brad,1000,FALSE
6231,1,9,Team Brad,200,FALSE
6231,1,10,Team Brad,400,FALSE
6231,1,11,Team Ken,600,FALSE
6231,1,13,Team Ken,1000,FALSE
6231,1,14,Team Ken,-200,FALSE
6231,1,14,Team Brad,200,FALSE
6231,1,15,Team Colby,-400,FALSE
6231,1,16,Team Brad,200,FALSE
6231,1,17,Team Brad,400,FALSE
6231,1,18,Team Ken,600,FALSE
6231,1,19,Team Ken,800,FALSE
6231,1,20,Team Colby,600,FALSE
6231,1,21,Team Colby,200,FALSE
6231,1,22,Team Brad,400,FALSE
6231,1,23,Team Ken,600,FALSE
6231,1,24,Team Brad,800,FALSE
6231,1,25,Team Brad,1000,FALSE
6231,1,26,Team Brad,200,FALSE
6231,1,27,Team Brad,400,FALSE
6231,1,28,Team Colby,600,FALSE
6231,1,29,Team Ken,800,FALSE
6231,1,30,Team Ken,1000,FALSE
6231,2,31,Team Brad,1600,FALSE
6231,2,32,Team Brad,4000,TRUE
6231,2,33,Team Ken,1600,FALSE
6231,2,34,Team Brad,800,FALSE
6231,2,35,Team Brad,1200,FALSE
6231,2,36,Team Brad,2000,FALSE
6231,2,37,Team Brad,800,FALSE
6231,2,40,Team Ken,2000,FALSE
6231,2,42,Team Colby,1200,FALSE
6231,2,43,Team Ken,1200,FALSE
6231,2,44,Team Ken,3800,TRUE
6231,2,45,Team Ken,2000,FALSE
6231,2,46,Team Ken,1600,FALSE
6231,2,48,Team Ken,1600,FALSE
6231,2,49,Team Ken,2000,FALSE
6231,2,50,Team Brad,2000,FALSE
6231,2,51,Team Colby,1200,FALSE
6231,2,52,Team Brad,400,FALSE
6231,2,53,Team Brad,800,FALSE
6231,2,54,Team Brad,400,FALSE
6231,2,55,Team Brad,400,FALSE
6231,2,56,Team Ken,400,FALSE
6231,2,57,Team Brad,800,FALSE
6231,2,58,Team Brad,400,FALSE
6231,2,59,Team Ken,800,FALSE
6231,3,61,Team Ken,7500,FALSE
6231,3,61,Team Brad,13200,FALSE
6231,3,61,Team Colby,4000,FALSE
6233,1,1,Tim,200,FALSE
6233,1,2,Tim,400,FALSE
6233,1,3,Tim,200,FALSE
6233,1,4,Tim,400,FALSE
6233,1,5,Tim,600,FALSE
6233,1,6,Dana,800,FALSE
6233,1,7,Tim,1000,FALSE
6233,1,8,Tim,200,FALSE
6233,1,9,Eric,400,FALSE
6233,1,10,Tim,600,FALSE
6233,1,11,Dana,-800,FALSE
6233,1,11,Tim,-800,FALSE
6233,1,12,Dana,1000,FALSE
6233,1,13,Dana,200,FALSE
6233,1,13,Eric,-200,FALSE
6233,1,14,Tim,400,FALSE
6233,1,15,Eric,600,FALSE
6233,1,16,Tim,800,FALSE
6233,1,17,Tim,1000,FALSE
6233,1,18,Dana,600,FALSE
6233,1,19,Dana,-400,TRUE
6233,1,20,Eric,1000,FALSE
6233,1,21,Eric,200,FALSE
6233,1,22,Eric,400,FALSE
6233,1,23,Eric,600,FALSE
6233,1,24,Eric,800,FALSE
6233,1,25,Eric,-1000,FALSE
6233,1,25,Tim,-1000,FALSE
6233,1,26,Dana,200,FALSE
6233,1,27,Eric,400,FALSE
6233,1,28,Dana,600,FALSE
6233,2,29,Tim,400,FALSE
6233,2,30,Tim,800,FALSE
6233,2,31,Tim,2000,TRUE
6233,2,32,Dana,1600,FALSE
6233,2,33,Dana,2000,FALSE
6233,2,34,Tim,400,FALSE
6233,2,35,Tim,800,FALSE
6233,2,36,Tim,1200,FALSE
6233,2,37,Dana,1600,FALSE
6233,2,38,Eric,2000,FALSE
6233,2,39,Eric,400,FALSE
6233,2,40,Dana,-800,FALSE
6233,2,40,Eric,-800,FALSE
6233,2,41,Tim,1200,FALSE
6233,2,42,Eric,1600,FALSE
6233,2,44,Dana,400,FALSE
6233,2,44,Eric,-400,FALSE
6233,2,45,Tim,400,FALSE
6233,2,48,Dana,400,FALSE
6233,2,48,Tim,-400,FALSE
6233,2,49,Dana,800,FALSE
6233,2,50,Eric,1200,FALSE
6233,2,51,Eric,3000,TRUE
6233,2,52,Tim,2000,FALSE
6233,2,53,Dana,800,FALSE
6233,2,54,Eric,1200,FALSE
6233,2,55,Dana,1600,FALSE
6233,2,57,Tim,1600,FALSE
6233,3,58,Dana,-4600,FALSE
6233,3,58,Eric,-9801,FALSE
6233,3,58,Tim,-8401,FALSE
6234,1,1,Kristin,200,FALSE
6234,1,2,Kristin,400,FALSE
6234,1,4,Dana,200,FALSE
6234,1,5,Dana,400,FALSE
6234,1,6,Kristin,600,FALSE
6234,1,7,Dana,-400,FALSE
6234,1,7,Kristin,800,FALSE
6234,1,8,Kristin,1000,FALSE
6234,1,9,Dana,-200,FALSE
6234,1,10,Kristin,400,FALSE
6234,1,11,Kristin,600,FALSE
6234,1,12,Dana,800,FALSE
6234,1,13,Dana,800,TRUE
6234,1,14,Hope,200,FALSE
6234,1,15,Dana,400,FALSE
6234,1,16,Dana,600,FALSE
6234,1,18,Hope,1000,FALSE
6234,1,19,Kristin,200,FALSE
6234,1,20,Hope,400,FALSE
6234,1,21,Kristin,600,FALSE
6234,1,23,Dana,800,FALSE
6234,1,24,Dana,1000,FALSE
6234,1,25,Kristin,1000,FALSE
6234,1,26,Kristin,200,FALSE
6234,1,27,Kristin,400,FALSE
6234,1,28,Hope,600,FALSE
6234,1,29,Kristin,800,FALSE
6234,2,30,Dana,400,FALSE
6234,2,31,Hope,800,FALSE
6234,2,32,Dana,1200,FALSE
6234,2,33,Dana,1800,TRUE
6234,2,34,Hope,2000,FALSE
6234,2,35,Hope,800,FALSE
6234,2,36,Hope,1200,FALSE
6234,2,37,Kristin,1600,FALSE
6234,2,38,Hope,400,FALSE
6234,2,39,Hope,2000,FALSE
6234,2,40,Kristin,800,FALSE
6234,2,41,Dana,1200,FALSE
6234,2,42,Dana,1600,FALSE
6234,2,43,Kristin,2000,FALSE
6234,2,44,Dana,800,FALSE
6234,2,45,Kristin,400,FALSE
6234,2,46,Dana,1200,FALSE
6234,2,48,Kristin,800,FALSE
6234,2,50,Kristin,1200,FALSE
6234,2,51,Kristin,1600,FALSE
6234,2,52,Dana,2000,FALSE
6234,2,53,Hope,400,FALSE
6234,2,54,Hope,2000,TRUE
6234,2,55,Dana,1200,FALSE
6234,2,56,Kristin,-1600,FALSE
6234,2,56,Hope,1600,FALSE
6234,2,57,Kristin,-2000,FALSE
6234,2,57,Hope,2000,FALSE
6234,2,58,Dana,400,FALSE
6234,2,59,Hope,400,FALSE
6234,3,60,Dana,15401,FALSE
6234,3,60,Kristin,8500,FALSE
6234,3,60,Hope,15800,FALSE
6235,1,1,Josh,200,FALSE
6235,1,2,Josh,600,TRUE
6235,1,4,Josh,-800,FALSE
6235,1,5,Conor,1000,FALSE
6235,1,6,Conor,200,FALSE
6235,1,7,Conor,400,FALSE
6235,1,8,Dana,600,FALSE
6235,1,9,Dana,200,FALSE
6235,1,11,Dana,600,FALSE
6235,1,13,Conor,1000,FALSE
6235,1,14,Josh,800,FALSE
6235,1,15,Conor,200,FALSE
6235,1,18,Conor,200,FALSE
6235,1,19,Dana,400,FALSE
6235,1,20,Conor,600,FALSE
6235,1,21,Josh,800,FALSE
6235,1,22,Josh,1000,FALSE
6235,1,23,Conor,600,FALSE
6235,1,24,Conor,800,FALSE
6235,1,25,Josh,1000,FALSE
6235,1,26,Conor,200,FALSE
6235,1,27,Josh,400,FALSE
6235,1,28,Dana,600,FALSE
6235,1,29,Conor,800,FALSE
6235,1,30,Dana,1000,FALSE
6235,2,31,Josh,400,FALSE
6235,2,32,Dana,800,FALSE
6235,2,33,Josh,1200,FALSE
6235,2,34,Conor,1600,FALSE
6235,2,35,Dana,-2000,FALSE
6235,2,36,Josh,400,FALSE
6235,2,37,Josh,1600,TRUE
6235,2,38,Josh,1200,FALSE
6235,2,39,Dana,1600,FALSE
6235,2,41,Josh,400,FALSE
6235,2,42,Conor,800,FALSE
6235,2,43,Dana,400,FALSE
6235,2,45,Dana,1600,FALSE
6235,2,46,Dana,1800,TRUE
6235,2,47,Josh,400,FALSE
6235,2,48,Dana,800,FALSE
6235,2,48,Conor,-800,FALSE
6235,2,49,Dana,1200,FALSE
6235,2,50,Josh,1600,FALSE
6235,2,51,Dana,2000,FALSE
6235,2,52,Josh,400,FALSE
6235,2,53,Dana,800,FALSE
6235,2,54,Dana,1200,FALSE
6235,2,55,Josh,1600,FALSE
6235,2,56,Dana,2000,FALSE
6235,2,57,Dana,800,FALSE
6235,2,58,Dana,1200,FALSE
6235,2,59,Conor,1600,FALSE
6235,3,61,Dana,-8801,FALSE
6235,3,61,Josh,-10001,FALSE
6235,3,61,Conor,400,FALSE
6236,1,1,Conor,200,FALSE
6236,1,3,Elaine,600,FALSE
6236,1,4,Scott,800,FALSE
6236,1,5,Elaine,1000,FALSE
6236,1,6,Conor,200,FALSE
6236,1,7,Scott,400,FALSE
6236,1,8,Elaine,600,FALSE
6236,1,9,Scott,800,FALSE
6236,1,10,Scott,1000,FALSE
6236,1,11,Conor,200,FALSE
6236,1,12,Scott,800,FALSE
6236,1,13,Scott,400,FALSE
6236,1,14,Scott,600,FALSE
6236,1,15,Scott,1000,FALSE
6236,1,16,Conor,200,FALSE
6236,1,17,Elaine,400,FALSE
6236,1,18,Conor,200,FALSE
6236,1,19,Elaine,800,FALSE
6236,1,20,Conor,200,FALSE
6236,1,21,Conor,600,FALSE
6236,1,22,Scott,-800,FALSE
6236,1,23,Conor,-1200,TRUE
6236,1,24,Conor,1000,FALSE
6236,1,25,Elaine,600,FALSE
6236,1,27,Scott,400,FALSE
6236,1,28,Scott,1000,FALSE
6236,1,29,Elaine,400,FALSE
6236,1,30,Elaine,1000,FALSE
6236,1,30,Scott,-1000,FALSE
6236,2,31,Elaine,400,FALSE
6236,2,32,Scott,400,FALSE
6236,2,33,Scott,800,FALSE
6236,2,34,Elaine,1200,FALSE
6236,2,35,Elaine,400,FALSE
6236,2,36,Elaine,800,FALSE
6236,2,37,Conor,-1200,FALSE
6236,2,37,Elaine,1200,FALSE
6236,2,38,Conor,400,FALSE
6236,2,39,Elaine,800,FALSE
6236,2,40,Conor,800,FALSE
6236,2,41,Conor,1200,FALSE
6236,2,42,Conor,-1600,FALSE
6236,2,43,Conor,2000,FALSE
6236,2,45,Scott,800,FALSE
6236,2,47,Conor,1200,FALSE
6236,2,48,Conor,3000,TRUE
6236,2,49,Scott,1600,FALSE
6236,2,50,Conor,2000,FALSE
6236,2,51,Conor,-1200,FALSE
6236,2,51,Scott,1200,FALSE
6236,2,52,Scott,-2000,TRUE
6236,2,53,Scott,2000,FALSE
6236,2,54,Scott,400,FALSE
6236,2,55,Conor,400,FALSE
6236,2,56,Scott,800,FALSE
6236,2,57,Conor,-2000,FALSE
6236,2,57,Elaine,-2000,FALSE
6236,2,58,Conor,2000,FALSE
6236,2,60,Elaine,2000,FALSE
6236,3,61,Conor,-5400,FALSE
6236,3,61,Elaine,4900,FALSE
6236,3,61,Scott,-10000,FALSE
6237,1,1,Barton,200,FALSE
6237,1,2,Barton,200,FALSE
6237,1,3,Evan,400,FALSE
6237,1,3,Barton,-400,FALSE
6237,1,4,Barton,400,FALSE
6237,1,5,Elaine,600,FALSE
6237,1,5,Evan,600,FALSE
6237,1,5,Barton,-200,FALSE
6237,1,6,Elaine,-400,FALSE
6237,1,7,Elaine,1000,FALSE
6237,1,8,Evan,200,FALSE
6237,1,9,Evan,200,FALSE
6237,1,11,Barton,600,TRUE
6237,1,12,Barton,-800,FALSE
6237,1,13,Elaine,1000,FALSE
6237,1,14,Barton,400,FALSE
6237,1,15,Evan,200,FALSE
6237,1,16,Barton,200,FALSE
6237,1,18,Evan,600,FALSE
6237,1,19,Barton,800,FALSE
6237,1,20,Elaine,-1000,FALSE
6237,1,21,Evan,400,FALSE
6237,1,22,Barton,600,FALSE
6237,1,23,Elaine,800,FALSE
6237,1,24,Barton,1000,FALSE
6237,1,25,Evan,600,FALSE
6237,1,26,Elaine,800,FALSE
6237,1,27,Evan,1000,FALSE
6237,1,28,Barton,600,FALSE
6237,1,29,Elaine,800,FALSE
6237,1,30,Elaine,1000,FALSE
6237,2,31,Barton,400,FALSE
6237,2,32,Elaine,800,FALSE
6237,2,33,Evan,400,FALSE
6237,2,34,Elaine,800,FALSE
6237,2,35,Elaine,1200,FALSE
6237,2,37,Evan,400,FALSE
6237,2,38,Elaine,800,FALSE
6237,2,39,Evan,-1200,FALSE
6237,2,41,Evan,400,FALSE
6237,2,42,Elaine,400,FALSE
6237,2,43,Evan,800,FALSE
6237,2,44,Evan,3000,TRUE
6237,2,46,Evan,400,FALSE
6237,2,47,Barton,800,FALSE
6237,2,48,Barton,1600,FALSE
6237,2,49,Barton,4000,TRUE
6237,2,50,Evan,1600,FALSE
6237,2,52,Elaine,2000,FALSE
6237,2,53,Barton,1200,FALSE
6237,2,54,Evan,800,FALSE
6237,2,55,Elaine,2000,FALSE
6237,2,56,Evan,1600,FALSE
6237,2,57,Elaine,1200,FALSE
6237,2,58,Elaine,-2000,FALSE
6237,2,59,Elaine,2000,FALSE
6237,3,60,Elaine,-1000,FALSE
6237,3,60,Evan,-11000,FALSE
6237,3,60,Barton,11600,FALSE
6238,1,1,Barton,200,FALSE
6238,1,2,Adrian,400,FALSE
6238,1,3,Sam,200,FALSE
6238,1,4,Sam,400,FALSE
6238,1,5,Adrian,600,FALSE
6238,1,6,Adrian,800,FALSE
6238,1,8,Adrian,600,FALSE
6238,1,9,Barton,400,FALSE
6238,1,9,Sam,800,FALSE
6238,1,10,Adrian,400,FALSE
6238,1,11,Sam,200,FALSE
6238,1,12,Sam,600,FALSE
6238,1,13,Sam,1200,TRUE
6238,1,14,Barton,-200,FALSE
6238,1,15,Adrian,-1000,FALSE
6238,1,16,Sam,200,FALSE
6238,1,17,Sam,400,FALSE
